Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,label,Observação,Id
Wed Feb 01 18:46:53 +0000 2017,RT @filhobbb: Menores são apreendidos por roubo e tráfico de drogas em Uberlândia https://t.co/ypB1qmWhBR,,,,Feira da Lua,feiradaluaudia,4,Positivo,,7583
Wed Jan 04 21:04:59 +0000 2017,RT @vemprarua: Arroz de terceira!     BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/SZtiWxZtKt,,,Pernambuco,Duda,cccalado,6,Negativo,,4628
Tue Jan 03 23:49:40 +0000 2017,Professores da UFJF e do IF Sudeste decidem pelo fim da greve  https://t.co/hRcpBYVEvQ,,,"Recife, Brasil",Rafael#timbeta,RafaelC23516587,1,Positivo,,5448
Sat Jan 07 23:05:43 +0000 2017,"1- Ontem eu encontrei um amigo que está no governo de Minas. 
- Pedro, o q vc acha da comunicação do governo e do governador
- Medíocre",,,Brasil,pedrocindio,predocindio,3,Neutro,,308
Mon Jan 09 12:42:13 +0000 2017,Com demanda reprimida mercado imobiliário tem queda de preços pelo terceiro ano seguido - Economia - Estado de Minas https://t.co/uOnwN3i04o,,,,Secovi-BA,SecoviBA,0,Neutro,,668
Sat Jan 28 15:45:29 +0000 2017,"New post: ""Polícia prende nove suspeitos de tráfico de drogas em Ipatinga"" https://t.co/yPozie2MYe",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,7023
Thu Jan 05 14:49:35 +0000 2017,"@NiBarga que o RJ , fiquem espertos . Esse safado, já deveria estar fora do governo de Minas, mas graças ao covarde e safado do Teori do STF",,,,Nilson Braga,NiBarga,0,Negativo,,254
Sat Feb 11 15:24:10 +0000 2017,"Contra febre amarela, vacinação é oferecida 'casa a casa' em Varginha https://t.co/6Zsp3Fgnst",,,,G1 Sul de Minas,g1suldeminas,0,Positivo,,5957
Tue Jan 10 03:06:35 +0000 2017,"já viajou para outro estado? — Sim, fui Minas e Alagoas  https://t.co/ZbITMbrOLz",,,"Araraquara, Brazil",� bad bitch �,xbrunabarbosax,0,Neutro,,1526
Sat Jan 07 21:15:56 +0000 2017,"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",,,,VALERIA ANDRADE,VALLUCKI,43,Positivo,,6744
Sun Jan 08 20:57:31 +0000 2017,"RT @MARCUSPITTER: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/3q8gKwskvD",,,,Henrique Nassif,henriquenassif2,9,Positivo,,6723
Sun Jan 08 21:03:26 +0000 2017,RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,,,Rio Grande do Sul / Maranhão,gab,benzoislife,607,Neutro,,2979
Mon Jan 09 15:12:18 +0000 2017,Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/zHmuM4br4D https://t.co/KlnURNsU4N,,,,fodido,eufodeu,0,Positivo,,6293
Wed Jan 04 17:54:18 +0000 2017,"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",,,,Geraldo Machado,GeraldoMachadoJ,53,Negativo,,4341
Thu Jan 05 20:40:23 +0000 2017,RT @ninadeabreuc: Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/X0EPvVhxgk,,,Campina Grande,Betson Nascimento,BetsonSilva,20,Neutro,,3861
Sun Jan 08 03:13:19 +0000 2017,"Papai te ama.... �� @ Governador Valadares, Minas Gerais https://t.co/fZy2qovKuI",-41.9333,-18.85,,Wândell,klefnews,0,Neutro,,1945
Sat Jan 07 22:39:52 +0000 2017,"A convite do Carlos Marcelo Carvalho, publiquei no Estado de Minas de 16 de dezembro um artigo (crônica?... https://t.co/QH9NAJJNo8",,,Brasilia,Alexandre Marino,AlexandreMarino,0,Neutro,,331
Sun Jan 08 16:05:40 +0000 2017,"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjPjCAC https://t.co/s9yOwjCAmu",,,"Belo Horizonte, Brasil",Claudiney Penaforte,ClaudineyPenaf,29,Positivo,,6709
Thu Jan 05 07:55:54 +0000 2017,"RT @AnjokaMaximo: #NaoConfiamosNoSTF
Põe na conta do @STF_oficial 
que não cumpriu seu papel de afastar Pimentel.
o Estado de MG pode cobra…",,,,Rei dos Sandos,ReiGSantos,27,Neutro,,2575
Mon Jan 09 15:53:06 +0000 2017,"Lixo toma conta da Praça do Papa na manhã desta segunda-feira - Gerais - Estado de Minas https://t.co/LHbxYcb2PD

@olibarj",,,,Igor Michetti,michetti_igor,0,Neutro,,1599
Thu Jan 05 15:00:01 +0000 2017,#SUS Minas Gerais recebe recurso máximo disponibilizado pelo Governo Federal para ações da #VigilânciaSanitária… https://t.co/0OrT7R8gMO,,,"Belo Horizonte, MG",SaúdeMG,SaudeMG,1,Positivo,,109
Mon Jan 30 11:26:09 +0000 2017,"Tentativa de fuga é impedida no presídio de Mariana, diz secretaria https://t.co/kS4y9ARHuO",,,,G1 MG,g1mg,1,Positivo,,7371
Sat Jan 07 00:41:07 +0000 2017,"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros...
Teremos mtos feriados em 2017..…",,,,gringabrasileira,gringa_bras,157,Negativo,,3056
Thu Jan 05 10:14:36 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Drica,dritorres_,444,Negativo,,2341
Mon Jan 09 16:39:15 +0000 2017,Davos convida Janot para falar sobre corrupção - Politica - Estado de Minas https://t.co/IEHOQJTxz7,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,788
Mon Jan 09 20:36:45 +0000 2017,Garota que morreu em carro arrastado em MG é a 16ª vítima do período chuvoso 2016/2017 - Gerais - Estado de Minas https://t.co/VZEg0SHQ69,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,1151
Mon Jan 09 22:46:00 +0000 2017,Postos dos Sine oferecem mais de 1.500 vagas de emprego no estado https://t.co/PfrF2VjeO1,,,Santos Dumont - MG -Brasil,POSSANTE ON LINE,possanteonline,0,Neutro,,2035
Mon Jan 09 17:38:24 +0000 2017,"Em discurso, Michel Temer confude real com cruzeiro ao falar da moeda - Politica - Estado de Minas https://t.co/aCatTBZ8RL",,,Belo Horizonte/MG,Marcelo Ernesto,MarceloErnesto,0,Neutro,,1029
Sun Jan 08 23:31:07 +0000 2017,EUA e UE condenam ataque com caminhão que matou quatro pessoas em Jerusalém - Estado de Minas https://t.co/OxhI33N3pt,,,,Lenilda Miranda,nilda_ap,0,Neutro,,1115
Tue Feb 07 09:10:10 +0000 2017,Três homens são presos por suspeita de roubo de cargas em Santa Luzia  https://t.co/NjNnjoAbgt,,,,Daniel Araujo #beta,danaraujjobeta,0,Positivo,,8162
Sat Jan 07 17:06:56 +0000 2017,"15h05-ATUALIZAÇÃO: CarroXCarro: BR 381, Bom Destino, Sta Luzia. Acidente envolveu 5 carros. 3 víts estado grave. 2 víts ferimentos leves...",,,Belo Horizonte,Bombeiros_MG,Bombeiros_MG,1,Neutro,,312
Wed Jan 04 18:00:30 +0000 2017,"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",,,São Paulo - SP,��#ForaRodrigoMaia,_marilda,57,Negativo,,4019
Fri Jan 06 13:03:37 +0000 2017,"De olho na reeleição, Rodrigo Maia reúne deputados no Recife em almoço - Politica - Estado de Minas https://t.co/Tn6aC0Cx10",,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,789
Sun Jan 08 17:20:13 +0000 2017,"Com três anos, presídio privado em Minas Gerais não teve rebeliões: https://t.co/Qg7Tlllaqj",,,Natal/RN,Bruno Giovanni,BrunoGiovanni,0,Positivo,,6257
Wed Jan 04 18:04:16 +0000 2017,"RT @rbrasiliense: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/nBkwSrUnsZ by #AdrianoLourenco via @c0nvey",,,"Rio Grande do Sul, Brasil",Lia Araujo,LiaAraujo19,4,Negativo,,4064
Thu Jan 26 17:41:38 +0000 2017,"Nesse presídio de Minas os detentos ficam soltos, estudam e trabalham; e não existe violência https://t.co/QIlxGNM29n via @hypeness_combr",,,"Paraíso do Tocantins, Brasil",Brenda,brendarmorais,0,Positivo,,7009
Fri Jan 06 20:40:24 +0000 2017,"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/vOG5YcKR1m #SomosTodosDilma #Raynniere #BuyRaynniereOnItu…",,,,Raynniere Makepeace,itsRaynniere,0,Neutro,,717
Wed Feb 08 14:21:52 +0000 2017,"Polícia Militar apreende menor por tráfico de drogas e posse ilegal de arma de fogo, no bairro São Francisco, em... https://t.co/diQOvvlhLL",,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,1,Positivo,,8105
Wed Jan 04 21:22:57 +0000 2017,"RT @rbrasiliense: Cara-de-pau é o governador de Minas, Fernando Pimentel, que depois de ser flagrado pegando o filhão na festa, comprou mai…",,,"Petrópolis, Rio de Janeiro",Ricardo Cau,rcau1,12,Negativo,,4062
Wed Jan 25 14:29:16 +0000 2017,@PMMG190 - BURITIS - APREENSÃO DE MENOR POR TRÁFICO DE DROGAS https://t.co/2fOC8Ywh4B,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6854
Tue Jan 24 19:16:01 +0000 2017,Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/i13gvQOVgq https://t.co/PuwKbdsuVi,,,,RADIO PONTO NET,radiopontonet,0,Positivo,,5676
Mon Jan 09 15:15:44 +0000 2017,"New post: ""Dois são detidos ao tentar jogar celulares e drogas em presídio de MG"" https://t.co/wrMEcVan4p",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,6434
Sun Jan 29 11:46:15 +0000 2017,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/1QLO4b0JW0 https://t.co/2o7wV59qHE,,,"Goiânia, Brasil",Rangel �,Marcelo_RCS,0,Positivo,,5557
Wed Jan 04 18:40:31 +0000 2017,"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",,,"Sao Paulo, Brazil",SANDRA FERNANDES,UNA2010,69,Negativo,,4235
Fri Jan 06 22:24:35 +0000 2017,Prefeitura de Uberlândia decreta estado de calamidade financeira https://t.co/6ZGh3t2DRI,,,Guarulhos - SP,Leonardo Nascimento,leonardogru,0,Negativo,,2083
Thu Jan 05 01:59:13 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Florianópolis, Santa Catarina",Isabel Van Grol,GrolGm,141,Negativo,,4411
Sat Jan 07 18:17:53 +0000 2017,"RT @BiaBrazil: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/HJ8jRCMCRE",,,RIO DE JANEIRO-RJ,JCJ,jafarj05,1,Positivo,,6568
Mon Jan 09 20:00:36 +0000 2017,G1 Sul de Minas |  Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/oHUGmesaw4 https://t.co/L7NR80Lw9I,,,Brasil,EPTV,eptvoficial,0,Neutro,,1148
Wed Jan 04 18:40:18 +0000 2017,"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",,,Guarulhos/SP,Claudio Palermo,ClaudioPalermo9,53,Negativo,,4350
Wed Feb 08 23:03:43 +0000 2017,Vacinação contra febre amarela é intensificada na zona rural de Araxá  https://t.co/dhRn8k5LEK,,,,Daniel Araujo #beta,danaraujjobeta,0,Positivo,,6001
Sun Jan 08 04:54:18 +0000 2017,"#musicagratis Prefeitura de Rodeiro: A Prefeitura de Rodeiro, no Estado de Minas Gerais,… https://t.co/kdGlkcQKcG… https://t.co/NyF4ZQiZqm",,,https://goo.gl/g8V92v,Elton TIM BETA LAB,comerciofast,0,Neutro,,93
Tue Jan 03 09:06:27 +0000 2017,"Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Horizonte https://t.co/C9BC08Ye6s #G1 https://t.co/JeHzrRKA65",,,Brasil,A Informação,AInformacao,0,Positivo,,6537
Fri Jan 06 16:41:07 +0000 2017,Para que puta le dan mg a mi estado entonces la cajeta de su madreeeeee,,,,Luur✌,Lurdes_hsaa,0,Neutro,,1954
Mon Jan 23 19:59:52 +0000 2017,Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/85MGmjhJHz,,,"Rio de Janeiro, Brasil",Ana  Silva,Anarsilva1962,0,Positivo,,7177
Mon Jan 09 19:41:38 +0000 2017,#timbeta #globo Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/SYMRdMAXFX #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Neutro,,115
Sun Jan 08 10:21:44 +0000 2017,"Presídio privado em MG nunca teve rebeliões, R$1.750 é o custo por preso e à manutenção da cadeia, lá preso trabalh… https://t.co/jI1Mm0uWnJ",,,,Fernando Andrade,fn7k,0,Positivo,,6557
Wed Jan 04 21:17:03 +0000 2017,"RT @CedeSilva: ""O governo de Minas Gerais não comentou o assunto. ""

https://t.co/SNYMRfQ737",,,República de Curitiba,Marcelo Silva,marcelo101971,4,Negativo,,2861
Mon Jan 09 14:04:12 +0000 2017,RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,,,,ㅤ,suckgwz,607,Neutro,,2910
Wed Jan 04 23:15:05 +0000 2017,"RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z",,,,Janio Zeferino,ZeferinoJanio,11,Negativo,,4720
Sat Feb 11 07:36:01 +0000 2017,RT @USA_OPP: Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/0hDdidcTGP https://t.…,,,Brazil,Lava Jato News,LavaJatoNews,1,Positivo,,8156
Thu Jan 05 14:37:16 +0000 2017,Temer chama massacre de Manaus de 'acidente pavoroso' - Politica - Estado de Minas https://t.co/P9R7frtPn2,,,Belo Horizonte,Juliana Cipriani,julianacipriani,1,Neutro,,4830
Tue Jan 31 18:48:40 +0000 2017,MG: Lei da agricultura familiar completa seis anos com a inclusão de mais de 200 agroindústrias no estado https://t.co/rT5gRmjkn2,,,Brasil,Agrolink,agrolink,0,Positivo,,5148
Wed Feb 01 10:27:16 +0000 2017,Prefeitura vacinará cidadãos da zona rural contra febre amarela: https://t.co/MnoudynPl3 https://t.co/9TLw0ZqIhH,,,,Prefeitura Municipal,pmbdmg,0,Positivo,,5910
Thu Jan 05 21:53:05 +0000 2017,Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/fnHWfffS1E,,,,Aureo Ladeia,aureoladeia,0,Neutro,,4763
Fri Jan 06 18:37:46 +0000 2017,RT @BlogDoPim: O cúmulo do absurdo brasileiro seria povo arcar com a indenização de famílias de bandidos mortos por outros bandidos sob a g…,,,Brasil,Gislane Morsan,morsan_mg,1123,Neutro,,2706
Sun Jan 08 15:19:54 +0000 2017,"raul ta em minas mas ele acorda já me ligando no facetime, em outro estado e o pensamento em mim ♥",,,"São Paulo, Brasil",araujo,alinearaujoslv,0,Neutro,,2155
Wed Jan 04 21:43:01 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,,Sofia Isabella,sofybella8,284,Negativo,,4612
Sat Jan 07 08:35:44 +0000 2017,Prefeitura de Uberlândia decreta estado de calamidade financeira - Politica - Estado de Minas https://t.co/FSgM7hjdkt,,,"Florianópolis, Santa Catarina",Duh,Cris_duh_123,0,Negativo,,2076
Wed Jan 04 21:11:17 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,Brasil,Ary ANTI PT,Ary_AntiPT,27,Negativo,,3578
Thu Feb 09 15:28:17 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/EL1F4XLAmu,,,Manaus-Amazonas,fabricio moraes,fabriciomoraes9,0,Positivo,,8071
Sat Jan 07 18:24:37 +0000 2017,Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/rbmAy83a3v,,,,Fabiano,O_Ofabiano,0,Neutro,,393
Thu Feb 09 15:38:49 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/Gvtva4SGQ2,,,,Vinicius paulo,timbetanovo122,0,Positivo,,8074
Mon Jan 09 12:22:22 +0000 2017,"I'm at Rei Davi Petiscaria in Governador Valadares, Minas Gerais https://t.co/CZAqNvSzQJ",-41.97638073,-18.87926372,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,1476
Fri Feb 10 12:06:28 +0000 2017,"Cães encontram drogas escondidas em tijolo e britas, em Montes Claros https://t.co/4BtgfxpO6f https://t.co/ou8MyFLzaQ",,,Belo Horizonte - Minas Gerais,Aline Morais,MinasVan,0,Positivo,,7832
Sat Jan 07 11:25:23 +0000 2017,Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/U3wA0EgA7v #SomosTodosDilma #Raynniere #BuyRaynniereOnIt…,,,,Raynniere Makepeace,itsRaynniere,0,Positivo,,5374
Thu Jan 05 10:52:38 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,,SIL_SRA.,sil_sra,29,Negativo,,3547
Wed Jan 04 14:25:11 +0000 2017,#timbeta #globo PM apreende pés de maconha e drogas em Uberlândia https://t.co/XwzYa836iD #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Positivo,,6070
Wed Jan 04 20:35:32 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Léo Guedes,LeoGuedes13,141,Negativo,,4466
Mon Jan 09 15:50:54 +0000 2017,Temer e Sartori entregaram hoje ambulâncias para 61 municípios do Estado. Quatro veículos já apresentaram problemas… https://t.co/2p69seIvDu,,,Pelotas (RS),Diário Popular,diariopopularRS,1,Neutro,,4838
Tue Jan 24 00:25:40 +0000 2017,RT @ja_1003: Governo de Minas decreta situação de emergência em áreas com surto de febre amarela https://t.co/pLlDy16CcG,,,Betim MG,Marcelo beta,MarceloMarque47,2,Positivo,,5797
Thu Jan 05 22:05:14 +0000 2017,"Governo de Minas Gerais gasta R$ 50,8 milhões com helicópteros https://t.co/L9MdUT4SPG",,,Jaboatão do Guararapes-PE,Antônio C S Monteiro,AntonioCSM,5,Negativo,,1226
Mon Jan 09 10:45:53 +0000 2017,Fiat Chrysler anuncia criação de 2.000 empregos nos EUA - Internacional - Estado de Minas https://t.co/sB849VWiHf,,,Brasil,28SaiMacacoEntraGalo,tovaga,0,Neutro,,1131
Tue Jan 03 08:45:40 +0000 2017,"Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Horizonte https://t.co/GinlshoLr4 #SomosTodosDilma #Raynniere #BuyR…",,,,Raynniere Makepeace,itsRaynniere,0,Positivo,,6541
Sun Jan 29 12:04:18 +0000 2017,Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/cvocJcofLm https://t.co/YqSP79Pe5y,,,"Fortaleza,Ceará/Brasil",Antonio Martins,AntonioFortal,0,Positivo,,7385
Fri Jan 06 00:01:20 +0000 2017,"RT @Ary_AntiPT: Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/5Ov5bzUaGx
ESCARNIO ZERO",,,Svizzera,Soraia Gebhard,SoraiaGebhard,16,Negativo,,2666
Sat Jan 07 05:08:10 +0000 2017,Peritos do Amazonas prometem parar IML por tempo indeterminado - Estado de Minas https://t.co/BYkejrM9oG https://t.co/AW5fwqAWz7,,,Brasil,A Informação,AInformacao,0,Neutro,,1968
Fri Jan 06 11:51:07 +0000 2017,"Para não perder clientes, motoristas de táxi-lotação se recusam a aumentar tarifa - Gerais - Estado de Minas https://t.co/SnznSIzEfa",,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,2,Neutro,,1952
Wed Jan 04 20:45:18 +0000 2017,"Filho + Esposa

Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @UOLNoticias @UOL  https://t.co/MVUL0j8ZxM",,,"Ipatinga, Brasil",Renato Caiaca,Renatocaiaca,0,Negativo,,1132
Wed Jan 04 20:12:51 +0000 2017,BB avisa Justiça que governo de MG não tem recursos em conta judicial #Finanças #Ações https://t.co/ypo9yqDaEr,,,"Geneva, Switzerland",Dukascopy News (PT),FXS_Finance_PT,1,Negativo,,503
Wed Jan 04 20:36:33 +0000 2017,BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/nLxgWiu5Ps by #folha via @c0nvey,,,Brasil - Goiás - Goiânia,Deivao Kabiotó,deivaolm,3,Negativo,,543
Thu Jan 05 13:02:56 +0000 2017,"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",,,Montes Claros - MG,Luanna Lopes,luanna_lopess,19,Negativo,,4387
Thu Jan 05 10:14:49 +0000 2017,"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",,,,Pai do Julio Cesar,VLBV,163,Negativo,,2726
Wed Jan 04 23:33:59 +0000 2017,Ativistas voltam às ruas de BH contra aumento da tarifa de ônibus - Gerais - Estado de Minas https://t.co/YtsnSqACBW,,,Vitória-ES,Giseli Vieira,Gisaieira,1,Neutro,,452
Sun Feb 12 15:01:32 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/WP2molwqgQ",,,,Valfredo,Valfredoqs,0,Positivo,,7899
Wed Jan 04 21:23:42 +0000 2017,"RT @Nonato55557777: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @bol https://t.co/sePlNNQ00j",,,RIO DE JANEIRO,MARIA ANA NEVES,MARIAANANEVES,12,Negativo,,3871
Fri Jan 06 05:27:22 +0000 2017,"@rafaelyancabj provavelmente é mano, muda de estado pra estado

tipo em mg skol é ruim e brahma é boa, aqui é o contrário disso",,,$P,guilherme,guisomma_,0,Neutro,,268
Mon Jan 02 12:39:00 +0000 2017,@PMMG190 - PMR prende drogas na rodovia em Lagoa Dourada https://t.co/cXr6vFOaba,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6153
Wed Jan 04 18:31:05 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,Brasil,Wellington Godinho,GwgMinas,27,Negativo,,3573
Mon Jan 09 21:02:39 +0000 2017,"RT @shineshailey: El nombre del estado de brasileño ""Minas Gerais"" en el tobillo izquierdo https://t.co/4xTHtqSqMw",,,Colombia,Hailstans,Hjk2b_,1,Neutro,,4220
Tue Jan 10 02:43:46 +0000 2017,RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,,,,julia,juulhoa,607,Neutro,,2997
Wed Jan 04 18:02:34 +0000 2017,"RT @BR_DeTodos200Mi: Endividando ainda mais o Estado de MG.  E Quem pagará a conta,  é o povo mineiro. Será que ele coleciona helicópteros…",,,"Rio de Janeiro, Brasil",#Helpriodejaneiro,silveiroficial,2,Negativo,,2711
